client_id,probability
19ce9160bf70256800fa532ad4e73ce4,0.6215169259716418
19dd141c21029cdfeda7622031fbe7c8,0.42932771373083134
1a97b95b5fd2159a3c114dbcf8453a07,0.5273898988767163
1aa2a36ff817401289914a5fe43afd47,0.415302732177678
1b4ef2b51648d4e2e260a846ef266e4b,0.18181234864229387
1b8ae0a863c5eadc6e0c13dae558f169,0.8876534063601262
1b95cf714be0647767080354fd7cf079,0.5018465453044412
1c07ac7cf4c7a8f539d4cf68d5b794b8,0.7708761911110543
1c3126f37ea188db88033f24244311ba,0.86623424482363
1c799cff9ded67facac26128d5afceae,0.004766016840248478
1c8a551fba8087ef64c678982913f551,0.3963018851775693
1cad119091fd09fb7d7d0acdb7a2d616,0.8182011413636147
1d100219fc467704e2b0f684c753a1dc,0.4953183889903193
1dce9638fca8cc53b41900c4edf9131f,0.2635534203433453
1dd1efe731c0f72fba9b0c73f3e77add,0.9115633639008484
1dd8a76776b6cf303e97ac86f12c1400,0.8295046128191554
1e8e7c03fc1d96703c750443494b287a,0.2988640847122294
1eade58e33d74fd59c9ce2460c4f171c,0.41322769704014006
1f4ef956c6822a878e572a2376fcb5d9,0.17491248189470587
1f5115773f578bb4056b973e6e7a0593,0.7524106606021289
1f5c9f01df235cf2a0115bf4f42454b4,0.44109318730143937
1f82c805464a70e324a8dcdc684d5409,0.23678864665722427
1f8512a3ca5c9f863a9171cf04ff0a6e,0.37214643418024673
1fc85c262cbef9068fe27db0f5675e8d,0.9643091508095002
208cf9c933c3e20749fae623309b6549,0.43258223382856786
20dfeed7bcee88775061df639c060983,0.7617229720022098
2179e54dc1d8e2dd6d80714280aadbbb,0.8064697039550232
21b02ad331a533c590294fa2a06eae95,0.7733640501705152
21b6e367d4a73d07b54eb2e7f844d036,0.5040790380996407
21f43770a63dfede36ca2d328b8de888,0.8104875315043041
2267a21affb9653362e70c1bbeaabd19,0.036753557746788
22752e0cdf783fbc0a12893a83eb9025,0.9152175497906848
22fd18b812fa4cb5d53879c1541bfcf3,0.0691168496966492
230d3dea0b56f1ec1b4fe03d421865af,0.5148804643464148
23550db55b90443a3f30a9111b6996ce,0.6630251625986798
23b9f4703e8904f0dfb5d05dba11d798,0.4994723149644657
242fbba9c28a9a14135970d5a7c0fe6e,0.7435977663410053
24a63dfd4e20dad30f2b3bc047eefaf7,0.1858939368080154
24e025cbc49a7a26d9e29f0592b8095a,0.7115781695276591
251431637700df09154c635ad1c00d24,0.7951671409150346
26288a7e4c578dd9f8a559282e389eb5,0.19449407536259725
26aa002f6899db01456a195784a5b6f7,0.06960738940567557
26d7c634d050159934bc818c9330d88d,0.09641310392512897
26edfc476a4caaae1baecf051eb1b432,0.7232207000881491
270c750e77ba71f1893119dddf3888a1,0.297164182660321
274ad6dda7f11e219e2593ef1b0013c5,0.9318696063874093
290c3bb9c2c709d41ebe5cb8bc278048,0.4728311626712276
29b1499fa9d6d3c06e9e3f6c4ceaf42a,0.08134241172977963
29bac96a98fb97e4925bcc4273a36a4c,0.3955158805697053
2a037a158776e67ba33d93b64e76fcb1,0.4514744923092102
2b265f10df352b6f590ab4ea856fd5fc,0.5653487040524902
2b5a39d27e8808931217fac9a96eae0d,0.5351629948578238
2beaf3b86f3ef8883c393a45c076a1a1,0.2243294974199999
2c137d748e2e4032bbe00344828558a2,0.15074197158255048
2c5443f55ad82fc02c09020d77568a87,0.6655431900429343
2c84951cecc8d6575f2c09bd63c6b53a,0.0989717975350276
2ca96420038aea24a51db460cbc9bd99,0.6403249038935862
2ceedfb41d51a8524eb67e5c510a0d52,0.10123328660153934
2cf58cd255048aa5ad65e4f44d791a40,0.8921754947857478
2d4858133dbd7db0b65ee0721dbd67cb,0.0450074003742453
2d6fb4f18e3c641d9b3924daebb3acaf,0.4173015546940734
2dcf0ec41e2a4ccc20143b0e36bae5c0,0.6537740684637753
2ddabe3c67faf556bdb652470196ce94,0.09721281600577246
2f0b3371d81381994cae1699c067c3c5,0.5694405373780077
2f3af495b54b52cc96343205c17f27d9,0.6066128967756039
2f751954898db113373a5f2e96d8c310,0.12167026665931611
2f7d48d6c25e1a4f4c4976a03cd880cb,0.3817007990087549
302da6b2274fdc2690372b681c1fbd5f,0.4949250011220972
305375e6f475d6297361d06880e05108,0.6489485542502947
30543381520323b653d076ef51dbf4af,0.8695711407224663
30669b7b5ff4ac087947fe3de9eb7df7,0.2697720867663422
30e067538b20832bd6cadc8fa28452cb,0.04117567638057932
31807d345d4dfd01c9a0d638386fc295,0.47668124014564267
31f8b256aa6bd7a3cf18afbb9ef73246,0.9201875841242209
3237ecd3f59e48ee45432c0c840417fc,0.8734772996645437
32e387b6e006f0d936591de8ce4cea55,0.28944375974351905
32e3ead87b2eb9729db830c23eb4116d,0.043863860620146716
32e9b61fce2917ed59cf09b27a2c2d0a,0.13430171231839988
32f14f792d60a5bbae5ebd47f4ceeefc,0.2610627894822778
348b1fe222c97db91c783c7f3c4db6b1,0.1322163582343264
34c9e0979febb586556b5614b556f84c,0.4143907955441566
34d771cbf883643f0e1d892ccbed5e12,0.3681050281259913
34e57f708aa52f25fae1725bbede6a7e,0.32539992932824163
35c63610a18fd9479f097e06a8556479,0.7802634359413468
3646571bcdb5ddf2da1cdc6943d274f4,0.014606199303150911
36a4d92ad6a87dd1aa3abfeb3c6315be,0.08415359898289028
36f2b6ea13d76183ba8200d89cce6e1a,0.3287302374867673
36fdcd374dccba314e184d1bc8285250,0.4812690066669995
37979462eee882f4bc2ba207a48c9c3f,0.7053253257545629
37a0f6933f49c1202d0233aa18d7e683,0.06761618710394365
37a9b22b0aedaedc75cf78836aadfb07,0.17364570237007024
386a59c5046d3cc8075b29defdf2e1de,0.24930883767491155
3885c19a0259e0e20b76e4a6d809acc9,0.9920240035358369
38a67fccffc6ce108838088cd5ab9013,0.48857869737130977
3944973a39836d907307aa2fb01a51af,0.7190289694269332
39d01adc67e524f67fb7f924feca408d,0.5619703681426861
3c0d5858ab1fbb9c0f8e9b410d2331a5,0.28176158177023963
3c21c6c9522551c56dd82b78d14ce2ee,0.9671976519854518
3cb90aa725875abcb13e5472623c49d6,0.03548751717270867
3cc9a5a997c89e08609e34f7c2b26960,0.17961057205383593
3cfef297ec35f7e70942e2659d80f8c2,0.8644121852581881
3d0e7ab3d27e0f6be2a3b009b1267194,0.2777606237341268
3dd138364dd2b78c698fc9c0317e4d8d,0.46378680522538573
3dda2aad75f4aa22b61c1e7e0c7affa6,0.3322775118734167
3e306994a0cfc39e703418c69eaee8b2,0.8717285766854858
3e456492ddea48232cd921fee013e927,0.29581469384253695
3e97d93d93bb3fd3af8a1cf775bfc987,0.45672225014587836
3ebe899afd3146152854c84bae426812,0.06817592801153358
3f11d9f0411c143e8272b3d6a1bc0a49,0.36082780974321277
3fb8f08fc12d0d53191cc35f543ad1ff,0.8294352945478782
3fd7bdf33dff977192232420c26a02e8,0.5068270837616621
402346432985ad3f02dc0558d7825712,0.047899281001187975
40833f7d72d1a499565a247e031a4625,0.2216610893091581
4085c0895aeecbbc349aeea0f2013101,0.709668147178955
41146ce831aa7fb0eb11c5d056f4486a,0.08247322393729427
41499f4b1ac4b4c92f972e976f667996,0.45755360855398786
419e3c44513404f90c27fc9b2dc97af5,0.7790128867525487
41a72c0c63cb24d78b2710193edf31d6,0.43348920402490754
41aff7e3dbfa6893e3ab70049373e89f,0.9461880459038333
41f3902c8d140e0b25e5935a5d82f6ab,0.6173513220407644
4205bbd2fa65b4ae88e6d086e979c183,0.10250434958953206
4253d34ad88210746dbde20a5f709d53,0.8716850671529237
42a91e77e9dca2a3dfaf9acaf41af913,0.5988034094987328
42bc7e3300fb3ad7a6c2ac09674076db,0.412380778900437
43510a0facd1f0653838f6cad04608f6,0.0704320517941337
43c2ea3482544a4f64d158546862bccf,0.22249252753658036
4450f274c72cd90b32565738c64cdc1e,0.5642793216907297
447f896dc49eb7deafa2c8388886427b,0.8969998636915877
4483f33e920f45bf3a30f6f0d0e2e534,0.4016720654915828
448f15a0f9ff955a77a7d61d9d9a489b,0.9134430147094313
449813ff3f5a8a8d9fbc3fc03edce90b,0.7857353250262963
44a6dae928705cbbdd82a4ebae6c115e,0.1119105164018739
44c46e9eafc561d6eba535b2fb33321d,0.3508815632982105
454cded3cf3ec24ad48c31d1c04d3f37,0.29519143292654815
462b7062cc829bc9e360fb2286433184,0.31955179083094276
465b996d74e05ff8b2af624eba356cc4,0.15530030802884104
46c32c6818464df1ae4b91ada410b007,0.1279830070214777
4750af83b1a42e3f45892a3029753c28,0.9029889444397823
4763700551016248d5c65a222980f181,0.2817498297025325
47c43e83cfe626d622098b18b27239e3,0.5820016984524795
481630dc224a210e3255afbbdaa34f79,0.6987620823777406
481a6c3d720cc98cd9d187e1a0706329,0.3617653627396168
4832ccb027149290f5dea864aa3866f2,0.2514102794458244
48b5a7e91ed9fef6c51cb5c547abb5ee,0.9711935708289622
49711c35baedac3dc87cb5629b55ea94,0.022712410806949045
49a4319a96205bdd1519f1d7fbdf0890,0.5202868975779811
4a97c6b93ad707718599d7ea64de0e25,0.9411753593581124
4afd1e7ea3bc30a7fc1d9668d0969830,0.2652354355472254
4b04cf6af4125eff5915a120e026e6c9,0.22742592949056203
4c48add89ccec103c006d17ea3282178,0.01361283976768906
4ceb1bbf445940b4681cd752d9d35ed9,0.42631748113516077
4d22f73f3f300b546464f4f34f655d74,0.4796290006297284
4d52521f797dab274f6a539d9de02cc2,0.43285383643104075
4d61ba8cf5711f11fd5e260e8965a9d6,0.3559192926567488
4d86a284e904ac842c3e71d5855e71f0,0.49454005803352685
4e11672ac33b14847b9aa65cc56e4709,0.2016176574007311
4e63e0405272dacd06a4fcba28283b0f,0.19291284027299863
4e6450befb6da6474f12ad4f3433a826,0.9056555013200484
4e731341bedfdd8a9509204b25ea4108,0.634517378532033
4ec7c9161cf6ff9f53f7c3648f540d7f,0.5955381784131576
4f8f898cd55e81ba277819f37504d7a3,0.9101705047567207
4fa5f58b3500ecd2070fbea1c0b2a58b,0.049674776021845474
50c2d61003cc32819eb6bf4d822af546,0.5378998650407777
515401fef3b2674821f0acee58b5b2e6,0.2628040375008044
5168fa0ec6923163feb59dffa6b9774b,0.248174426940749
51ca84230ef2d5af22004305ab549098,0.49143933135100487
526273e0d93cb99922905da6e439d8a3,0.5145077585115088
5288839aa656ea5ab27f9b110ff6e201,0.8182149092224394
533c25b4b650071653565a49ffccc479,0.14630827076637232
5460691182979ac0d2fb763363419535,0.8990290520888576
54f6566a84d182c59ef3928c6b1c5d90,0.12619013434005485
555a4963db813dd7b0b8d70562754a58,0.19982888034442586
558faee7406823dee81392599f9e0fb1,0.8071320586623494
56157a892db8ab471761e8d063eb3f71,0.9828466497225711
5698a25223537fbd57aea98736696234,0.9781262580916731
56cdbec413064c1c275fde7f6edee5a7,0.49812864771285575
56e83cac646c000bcae2a306f47f5fce,0.16735418333975804
56e8be18f76089c398021ed3f34962d3,0.33528453548299825
5701fe145b67fe2f53aa9bfc971dd96d,0.21822656432183254
575ed23d5b4cbe1d708acd549d0e57e8,0.9442777452039717
57a13ba881a745a2afab860dfa78948f,0.5543019114664354
57d1e82b7c39c1272541f9ec9b759f35,0.11135996868321985
58337f92fbf9838df45ed893e1e82a89,0.37768113033193573
5846cd3fa2e61812ce42e85cca80d188,0.11356808939649597
585ee41f0581dc94a719e7556523bd42,0.17016298097838384
586f502860f9c96ca4d463d0b0f047ce,0.036102126582165404
58e158e8ffba45551e45ae5761be7241,0.13550122994475003
592f66930c8afd85f73a563740736afc,0.5132168575786744
59365781c9a6fa2ebc63e601149e11eb,0.16424897348351977
593fbcd6606c9d045e6deb658b181bb2,0.08167595795116
594d1f361e44474328a8cd1f40ccdbfd,0.9344124627467733
5963661ff1393bc7823726039e056c4b,0.009489532248393162
5a3558dba9e01e49607776ee6d9e1c5f,0.17762815595570666
5a3b86b47829977f56e419b4745c1898,0.7635202667266902
5a5ae67416bd80efe5370bf897bea58e,0.8842139348748168
5ad05c06ba8584797f59fa7752580449,0.08172787670435959
5adc8c3d1f637d168f54f126baf72819,0.8809873173811696
5ae53506303065cd6ea270af103d3cfd,0.6712705569243105
5b15ea3985c0893c8fe28f9526f5f1a3,0.17224219300223825
5b4b5573bfa6f8f8083c2ebe63fb2ca8,0.8948061513127965
5b5e1c307f44d5a19324250e427b4193,0.2972470291033932
5b5f4597b5004b98139b9422235ccb58,0.1961425087549701
5be2314f09f8f6299127d9d4e003c0d0,0.5657290067604968
5cb635594dc2e5fc21b3875f798983a7,0.07143188203003506
5db0669e462366d6e5f7c2b8c5253914,0.2115153971889389
5eebb793c5a8498c13681d9d1574e377,0.2571428624657395
5f023a881fd144851163b6e5842ef182,0.3693255170854602
5f3d906cc4ff5ee0effcbda4f9925575,0.9029929751499799
5f4244638a3d052c59df2ae5334a6305,0.8287736681469711
5f56d6576783220d6dd7f224e54d794f,0.6718370852926975
5fa5d246e3c2692eecf47b75615c60c2,0.04150159808716967
609ca9518531577cdceebaac072bf409,0.19118659024085707
60c5dbe49dd37add2df45b4164c25ebe,0.3574723171016142
613bdfa010b57b39741096aae8d98b76,0.32412702300262575
6250bfd8538bff3f835cb1e3c9a35f71,0.7643018842728245
6284b2cb0c2364a2e4ddc3dcf6c2156a,0.33143714668279256
6382e7eab0656891cd576702a9a45446,0.6405674448501021
63cc54897eae0bd56396bb3df6513c4f,0.7014813778712438
63d0e6f690c386895d4e08fe5d0e688f,0.08537779143507389
641064c94be67dcc507f03aba388a872,0.18449563817156253
641be7d65a4a865faaa155429ea80c3c,0.13583592727875737
644d761632e7fb4339d61f554c119bc1,0.02437434997328536
6460db5f998f39be8610aafdc9aa8f55,0.1202658818615698
64ee202c4fd9b204ede4d2bcf8ee3999,0.3982127505316446
64f2e4c12f16620c7c59fbb38f191982,0.016736435615966043
64f4f7dad42c28513f7ba28fa60e97e8,0.20001917922200305
655d3710c5bf14e5dd2db18f3ea3157d,0.16254407407965585
6599b53b685c9f316e60a6fcfeaf3a18,0.03498417200780533
65d6e3e70dcc36f59fd36b764a737662,0.37652108455733874
65d9b0d4d8ce5681f920abe9024fb754,0.314517505792897
6602b3e1b9f0e28a2f6149debb476f05,0.37505242751242734
6618134ff921dc9ee4c8843103890044,0.7305314090973085
663a854d19b834b0f618f9efae0f6b66,0.8310613767545244
663d83eec687ea12ba470a4b9170469f,0.3793898555004144
664c13a1d033d4968421c8d789a51491,0.17551373296231995
66c2bfc7172a54c85b34adca78fd00c9,0.46930600683082985
66dab4749cc357d828629d84620423e5,0.5482368809118002
66e041602746a244d8198905e7f01daf,0.37513794645234305
672de9e5c61b18c3f33259e0fe94102f,0.1525649216919146
672eb8181dbbe6721b9dcb9822a0d95a,0.5431157309641902
674b73d663145b78ddfe9f92752d6b7c,0.7974860751431049
67acc203cdcfef90a14369c4d4b3587d,0.07936817762957177
67b307744c628eeee0d08eff93d71bd6,0.49148914176558395
6804c1e9e4c8b11bae3bd82bee764052,0.6845691832842784
68134213e5d9c154bfa17ebc82f98319,0.30854298786882783
6849213c7a47bcdbe2b733721692a014,0.8795477434039009
6899424d5d9c65aaa2d57fc74e2e644a,0.22573495052949005
68c7fcdbdbf9abb3c061ae754939f645,0.26519319897062976
691babba2be2e16a5ff2fae539081df7,0.8863759014806091
692a33fd43ff64e75261f8b8afebccb3,0.3835153573348109
6953fe819b99c13aac443292a4d220e7,0.6765787554622303
6a2b5e932faa624943b702f9b9c1837e,0.26817666919666794
6a46a93abc2f9bc085124f41839ccd04,0.03278765040711685
6a5f3a79413ef7c127495525752faf3a,0.9430675856895652
6ab72b4de20634e66fb35281c01d419f,0.26700017492147105
6b1bf5dcb20f33efb520178a29577477,0.48222063162383166
6b20ec4a0b7010ae1deb1c72b7506e7e,0.1285128378627792
6b4fce7677d731a405460fc9a7438311,0.3260673503960404
6bde4b706fa5028be4810b1ed22a571d,0.07327213998595435
6c6dbeb09c4c705d0fd26d4fb4afd5a3,0.4751338376562393
6c740b616fabb5f11efa388431ca58ed,0.2288588666353991
6c7f123d86783792cfb2a889618cfeb9,0.33383333308900365
6ca0d9136c759cb1dbb5d4ecac758871,0.13852720356062723
6cd7c62ee9d81f8521476edc422e1641,0.5815425271494614
6d229e22deff9a29582e7567e54265c5,0.5433352095210734
6d607bd8cc87c5ab45b61d5485b79601,0.8388535990616454
6d97a8226bf92a20b10fffbdf1dd91b2,0.060961827780467485
6db0c4375fc6a0f097212ce7da23142b,0.3978242731405405
6e809e8160c3f02036cc49203e6ed1d0,0.7986270190007386
6ecdbf55810a3d5bbb2ba94cf4e136a7,0.21178887818972336
6f452dd2295a030e9b56666034f8235e,0.39499708971362263
6f8d54fad6cc449765fa68fe2d583145,0.03013964985570103
6f8e218adcbb4b5138367f1766425a4d,0.5001595843570028
6fa14adcc0851731095ac8cfa3224c9a,0.24441814837623727
6fd55370fafb8f31240e4b798cb2abf3,0.5051568181880156
6fddab9c2cfb764dadf1783834f7fd83,0.11748466397033092
70571faa93cac34c80e485b452d3f98f,0.8349931432379964
705c767dbe2af26139ce5cd73fc96210,0.7673920508707168
71552240dd63b2a4b5e3fe5613a2c1e2,0.5828814869920367
715fc7d6dd153dbae39599128c9e40d8,0.6374110841608758
718dda00c6923f01b6d2e7b74d4a292c,0.6811868896819967
7273cabbf6890cc9692f1537734783e3,0.9027889600557224
7289dc50fc510efc9ca2788c3277601e,0.31115735235898884
72d1b09b27378be8fad5623a682a0b2f,0.9898531979944633
7308c625050427d3af4b837f1b58be63,0.15565366219760973
732d972fb071453c17cd817b295cca70,0.37257232921397915
736581d94bd8726073ea5d856c4b3a60,0.8238614128364197
73b55cec5dec2566fdfe110f311668ca,0.1488031259236683
73c30d3c73e54ecac2b9e5239a888065,0.5773468912716174
73de62db161edc620fbb94fa0c08a2e9,0.40868945771503257
7412517ca11f3eb1ad457072e1ac1412,0.24944850626630702
743688b62e8c2c87adf16c80f50b663b,0.8198754728058608
756a71cb14c23dbc29b7ed8397dc036b,0.5135234193438762
7596b152495a3cb24eea282bae111941,0.956691190467948
75e18e39f0e650ec9a981b9fb52454a1,0.03687431674534505
75ef4ee394f14cb5631015861f54410b,0.5425922746166131
7619dd10025707aae83d464883ccbe26,0.33854227876494253
7687c82e2bddcf70574cc37dde6a4106,0.6936144965074412
76dcda12f59def30c67c0779220750f8,0.9019706874589797
76e5f7be481920e62278dc9e63d78238,0.23477198927430398
76fc88d6d91e94390d282ca6a33ca725,0.4526930915778695
7803c681704a0bc142b334097a2604b5,0.6793884187989141
78ae79a364bc5f7cfc7122a25c346045,0.9327152909886313
799326670ee9b3cce2af53170662831e,0.06421132400109276
79d83fa87570c84a4b5f153e68be1fe5,0.17600808853803562
7a0b3086e56530bb1b3c008b5e7b4879,0.8008144855400932
7a1964d4f78aa6f839ceffdc2725970a,0.033667699197416405
7a2fca05e21c7067b00fe8ee8df0353a,0.21862670635949752
7a67392b97d01aec1ae0cb9246ab1081,0.01637424045244686
7a713c2abfbb034ab342578a6fac58ae,0.44899981992640986
7a7e2edb67860307da9cc1c0b9facbda,0.6811459286824194
7addb407d2a9de91e5d41bbb0adbc407,0.23581210014117104
7b355f484172ada698cba0bd697e4ef6,0.5921038265169225
7bb3ba41cc3e3077c70f8f270423804c,0.18883810849437796
7c4f87a44bcf11b1250e8fa0546af712,0.709802989454939
7c689d697071fc2375b30191c886367c,0.8169288905764717
7cb47bf9d071733c36df63f87c3a98a5,0.7904316328130527
7d5abbe8c74a8779ba490399fdb94f89,0.10314179597009689
7dfcfa431a7f0a5a7f116b0d783ffc5d,0.555009058180928
7e42f11b24fb144f2bd1a6051aa0f127,0.9757809033886855
7e517b50e499036daa01f0e66aa7fdf6,0.30199618017958035
7eb45a6e9c25d1300d366eb2919b138b,0.4829017230187637
7ecf8655a4f330b51d137c5dad3a301e,0.7030192381409555
7fc1e49afda89c62daab7d2616bd6b1e,0.4794171150457214
7fdb78c8b989ee58ddbbf7b7f9159535,0.41079552948712655
7ffed26d33ff4a0f4120a65ce57eed35,0.10840143716864419
801584afe2a7edb4dc3fe855152bd98c,0.5930598487996502
80202c047a1251c6cc7c1358981d3c26,0.847973729884685
80fca37516210b545dff029f55bc47d3,0.02636074717638592
814394434605611feebd6f37b58a8344,0.3808567167759435
81a9716a3457d8216658a78216ad24d1,0.34568766854106947
81edc07b1a0b6a7472516b023abcdce0,0.34775321521239017
81fb810af6ac679fd6a12b890ce23660,0.1091722795255387
824d31ea57a62f3a4b9de664ec7305f0,0.27622252885250625
82dcabaa51b72ccdf28c4cb216ab549f,0.2518079824605067
83439e543c516cc4d2d65b50b0cda7f2,0.9715159776789313
83936d83e3c286ea302fb39929dcbd0b,0.262015374738392
850477a463787800b03280bd98b46ea1,0.6104129136747735
8507da0222d614f01c45a10d33ed5758,0.7179566431773992
858542b4506ea28fbf1cc1dab3dbbfab,0.21666530695551434
85d4eb5dedf3e1e9c55656ed75fc7289,0.8452702294485256
86204b5b515f0150d6ce480e6fb0ccf7,0.2566727737244228
866a6716d2d45badb26cff60ad3108d5,0.9605823569413436
86854e1f3afe2e7247bf8498f3273a97,0.07015239300437802
86bcdf69708c75c5711eee5c09479377,0.9762963254075682
877101bb1328eee1806d591dee1e137b,0.47973686371991336
877afd262bb3b279b41807a90a8842cc,0.8488636591788664
87aac7cf27feeb5b8f97cee4b34ea959,0.06431352474721341
884356881727a5434cdf9862ae9359a1,0.5810851274276426
887b4a482f565dc8fb621be04c666d1b,0.4220405320659132
88edbb01433dfc9ca6d5d6d4ad2283ea,0.2203142755179317
88fd8f699c9478da15c98cb6f0629488,0.6500912310188727
8975a9a4838dc8fb262061acaabc6948,0.06499316824371289
898cb404ddf4b1a674cd4d0152310ffb,0.37338278615570847
899e34beeb868fb3324c7526d9e3aa94,0.19305649663832056
89a70264917728778fd9373f9233692e,0.14962003059078322
89df1810e24ff2153ea422d00929831b,0.1828078684235418
